Employee #,Employee Name,Date,Log In,Log Out,Hourly Rate
10003,Aquino Bianca Sofia,09/27/2024,09:29:00,17:52:00,357.14
10003,Aquino Bianca Sofia,09/30/2024,09:30:00,17:23:00,357.14
10003,Aquino Bianca Sofia,10/01/2024,10:46:00,19:59:00,357.14
10003,Aquino Bianca Sofia,10/02/2024,08:48:00,16:20:00,357.14
10003,Aquino Bianca Sofia,10/03/2024,09:38:00,20:30:00,357.14
10003,Aquino Bianca Sofia,10/04/2024,09:10:00,19:07:00,357.14
10003,Aquino Bianca Sofia,10/07/2024,09:08:00,17:15:00,357.14
10003,Aquino Bianca Sofia,10/08/2024,09:03:00,18:27:00,357.14
10003,Aquino Bianca Sofia,10/09/2024,08:27:00,16:34:00,357.14
10003,Aquino Bianca Sofia,10/10/2024,10:37:00,20:50:00,357.14
10003,Aquino Bianca Sofia,10/11/2024,10:55:00,20:30:00,357.14
10003,Aquino Bianca Sofia,10/14/2024,09:00:00,17:36:00,357.14
10003,Aquino Bianca Sofia,10/15/2024,08:46:00,17:53:00,357.14
10003,Aquino Bianca Sofia,10/16/2024,10:37:00,21:22:00,357.14
10003,Aquino Bianca Sofia,10/17/2024,08:39:00,16:36:00,357.14
10003,Aquino Bianca Sofia,10/18/2024,10:38:00,20:22:00,357.14
10003,Aquino Bianca Sofia,10/21/2024,10:26:00,19:33:00,357.14
10003,Aquino Bianca Sofia,10/22/2024,09:09:00,17:15:00,357.14
10003,Aquino Bianca Sofia,10/23/2024,08:23:00,17:36:00,357.14
10003,Aquino Bianca Sofia,10/24/2024,08:13:00,18:04:00,357.14
10003,Aquino Bianca Sofia,10/25/2024,09:08:00,18:43:00,357.14
10003,Aquino Bianca Sofia,10/28/2024,10:39:00,19:31:00,357.14
10003,Aquino Bianca Sofia,10/29/2024,10:28:00,18:09:00,357.14
10003,Aquino Bianca Sofia,10/30/2024,09:16:00,16:21:00,357.14
10003,Aquino Bianca Sofia,10/31/2024,10:38:00,18:36:00,357.14
10003,Aquino Bianca Sofia,11/01/2024,09:28:00,19:17:00,357.14
10003,Aquino Bianca Sofia,11/04/2024,08:36:00,16:12:00,357.14
10003,Aquino Bianca Sofia,11/05/2024,10:53:00,20:32:00,357.14
10003,Aquino Bianca Sofia,11/06/2024,10:40:00,20:34:00,357.14
10003,Aquino Bianca Sofia,11/07/2024,10:54:00,21:20:00,357.14
10003,Aquino Bianca Sofia,11/08/2024,09:42:00,19:48:00,357.14
10003,Aquino Bianca Sofia,11/11/2024,10:20:00,20:57:00,357.14
10003,Aquino Bianca Sofia,11/12/2024,10:36:00,20:45:00,357.14
10003,Aquino Bianca Sofia,11/13/2024,08:18:00,16:16:00,357.14
10003,Aquino Bianca Sofia,11/14/2024,10:01:00,19:30:00,357.14
10003,Aquino Bianca Sofia,11/15/2024,08:41:00,17:50:00,357.14
10003,Aquino Bianca Sofia,11/18/2024,10:04:00,20:21:00,357.14
10003,Aquino Bianca Sofia,11/19/2024,09:38:00,20:33:00,357.14
10003,Aquino Bianca Sofia,11/20/2024,10:01:00,17:37:00,357.14
10003,Aquino Bianca Sofia,11/21/2024,08:12:00,18:06:00,357.14
10003,Aquino Bianca Sofia,11/22/2024,08:42:00,18:43:00,357.14
10003,Aquino Bianca Sofia,11/25/2024,09:40:00,20:33:00,357.14
10003,Aquino Bianca Sofia,11/26/2024,08:03:00,15:52:00,357.14
10003,Aquino Bianca Sofia,11/27/2024,10:51:00,21:07:00,357.14
10003,Aquino Bianca Sofia,11/28/2024,10:38:00,18:45:00,357.14
10003,Aquino Bianca Sofia,11/29/2024,08:28:00,16:11:00,357.14
10003,Aquino Bianca Sofia,12/02/2024,08:43:00,17:37:00,357.14
10003,Aquino Bianca Sofia,12/03/2024,10:06:00,18:24:00,357.14
10003,Aquino Bianca Sofia,12/04/2024,09:26:00,19:12:00,357.14
10003,Aquino Bianca Sofia,12/05/2024,08:13:00,17:28:00,357.14
10003,Aquino Bianca Sofia,12/06/2024,08:18:00,16:12:00,357.14
10003,Aquino Bianca Sofia,12/09/2024,09:22:00,17:44:00,357.14
10003,Aquino Bianca Sofia,12/10/2024,08:31:00,15:36:00,357.14
10003,Aquino Bianca Sofia,12/11/2024,08:20:00,17:15:00,357.14
10003,Aquino Bianca Sofia,12/12/2024,09:00:00,18:31:00,357.14
10003,Aquino Bianca Sofia,12/13/2024,08:14:00,16:36:00,357.14
10003,Aquino Bianca Sofia,12/16/2024,10:18:00,18:01:00,357.14
10003,Aquino Bianca Sofia,12/17/2024,08:15:00,17:27:00,357.14
10003,Aquino Bianca Sofia,12/18/2024,09:44:00,18:32:00,357.14
10003,Aquino Bianca Sofia,12/19/2024,10:26:00,19:03:00,357.14
10003,Aquino Bianca Sofia,12/20/2024,09:03:00,18:51:00,357.14
10003,Aquino Bianca Sofia,12/23/2024,09:14:00,17:28:00,357.14
10003,Aquino Bianca Sofia,12/24/2024,09:00:00,16:37:00,357.14
10003,Aquino Bianca Sofia,12/25/2024,09:28:00,18:02:00,357.14
10003,Aquino Bianca Sofia,12/26/2024,08:35:00,18:45:00,357.14
10003,Aquino Bianca Sofia,12/27/2024,10:30:00,17:43:00,357.14
10003,Aquino Bianca Sofia,12/30/2024,10:46:00,21:43:00,357.14
10003,Aquino Bianca Sofia,12/31/2024,08:53:00,16:37:00,357.14
10004,Reyes Isabella,06/03/2024,10:57:00,18:14:00,357.14
10004,Reyes Isabella,06/04/2024,09:45:00,16:54:00,357.14
10004,Reyes Isabella,06/05/2024,08:44:00,18:31:00,357.14
10004,Reyes Isabella,06/06/2024,10:09:00,18:01:00,357.14
10004,Reyes Isabella,06/07/2024,09:28:00,18:11:00,357.14
10004,Reyes Isabella,06/10/2024,10:10:00,18:58:00,357.14
10004,Reyes Isabella,06/11/2024,09:28:00,20:26:00,357.14
10004,Reyes Isabella,06/12/2024,09:12:00,16:56:00,357.14
10004,Reyes Isabella,06/13/2024,09:49:00,17:38:00,357.14
10004,Reyes Isabella,06/14/2024,09:32:00,20:09:00,357.14
10004,Reyes Isabella,06/17/2024,08:50:00,17:42:00,357.14
10004,Reyes Isabella,06/18/2024,10:56:00,21:09:00,357.14
10004,Reyes Isabella,06/19/2024,09:48:00,18:19:00,357.14
10004,Reyes Isabella,06/20/2024,08:09:00,16:39:00,357.14
10004,Reyes Isabella,06/21/2024,10:59:00,18:50:00,357.14
10004,Reyes Isabella,06/24/2024,08:08:00,16:56:00,357.14
10004,Reyes Isabella,06/25/2024,09:03:00,16:10:00,357.14
10004,Reyes Isabella,06/26/2024,10:25:00,20:19:00,357.14
10004,Reyes Isabella,06/27/2024,08:06:00,16:55:00,357.14
10004,Reyes Isabella,06/28/2024,08:36:00,17:33:00,357.14
10004,Reyes Isabella,07/01/2024,10:51:00,21:50:00,357.14
10004,Reyes Isabella,07/02/2024,08:01:00,17:19:00,357.14
10004,Reyes Isabella,07/03/2024,09:52:00,17:21:00,357.14
10004,Reyes Isabella,07/04/2024,09:45:00,19:40:00,357.14
10004,Reyes Isabella,07/05/2024,08:46:00,19:08:00,357.14
10004,Reyes Isabella,07/08/2024,09:26:00,17:53:00,357.14
10004,Reyes Isabella,07/09/2024,09:04:00,17:38:00,357.14
10004,Reyes Isabella,07/10/2024,08:08:00,16:22:00,357.14
10004,Reyes Isabella,07/11/2024,10:39:00,21:05:00,357.14
10004,Reyes Isabella,07/12/2024,09:15:00,20:05:00,357.14
10004,Reyes Isabella,07/15/2024,09:21:00,16:28:00,357.14
10004,Reyes Isabella,07/16/2024,09:46:00,17:23:00,357.14
10004,Reyes Isabella,07/17/2024,09:11:00,16:33:00,357.14
10004,Reyes Isabella,07/18/2024,08:17:00,15:31:00,357.14
10004,Reyes Isabella,07/19/2024,09:12:00,19:38:00,357.14
10004,Reyes Isabella,07/22/2024,10:40:00,19:01:00,357.14
10004,Reyes Isabella,07/23/2024,10:39:00,20:24:00,357.14
10004,Reyes Isabella,07/24/2024,10:49:00,21:45:00,357.14
10004,Reyes Isabella,07/25/2024,08:13:00,17:52:00,357.14
10004,Reyes Isabella,07/26/2024,08:03:00,17:39:00,357.14
10004,Reyes Isabella,07/29/2024,10:49:00,17:54:00,357.14
10004,Reyes Isabella,07/30/2024,08:22:00,19:16:00,357.14
10004,Reyes Isabella,07/31/2024,09:56:00,18:33:00,357.14
10004,Reyes Isabella,08/01/2024,09:42:00,17:04:00,357.14
10004,Reyes Isabella,08/02/2024,10:33:00,20:11:00,357.14
10004,Reyes Isabella,08/05/2024,09:55:00,17:04:00,357.14
10004,Reyes Isabella,08/06/2024,09:31:00,19:48:00,357.14
10004,Reyes Isabella,08/07/2024,10:01:00,17:25:00,357.14
10004,Reyes Isabella,08/08/2024,09:10:00,19:03:00,357.14
10004,Reyes Isabella,08/09/2024,10:15:00,20:33:00,357.14
10004,Reyes Isabella,08/12/2024,09:25:00,19:39:00,357.14
10004,Reyes Isabella,08/13/2024,08:44:00,19:08:00,357.14
10004,Reyes Isabella,08/14/2024,08:42:00,16:32:00,357.14
10004,Reyes Isabella,08/15/2024,10:33:00,20:50:00,357.14
10004,Reyes Isabella,08/16/2024,08:49:00,17:13:00,357.14
10004,Reyes Isabella,08/19/2024,08:31:00,16:38:00,357.14
10004,Reyes Isabella,08/20/2024,10:51:00,19:48:00,357.14
10004,Reyes Isabella,08/21/2024,09:17:00,19:07:00,357.14
10004,Reyes Isabella,08/22/2024,10:18:00,18:24:00,357.14
10004,Reyes Isabella,08/23/2024,09:33:00,16:56:00,357.14
10004,Reyes Isabella,08/26/2024,08:47:00,16:27:00,357.14
10004,Reyes Isabella,08/27/2024,08:54:00,16:36:00,357.14
10004,Reyes Isabella,08/28/2024,10:38:00,17:41:00,357.14
10004,Reyes Isabella,08/29/2024,10:18:00,20:49:00,357.14
10004,Reyes Isabella,08/30/2024,09:30:00,18:59:00,357.14
10004,Reyes Isabella,09/02/2024,08:31:00,18:14:00,357.14
10004,Reyes Isabella,09/03/2024,09:50:00,18:41:00,357.14
10004,Reyes Isabella,09/04/2024,08:27:00,18:00:00,357.14
10004,Reyes Isabella,09/05/2024,09:07:00,18:46:00,357.14
10004,Reyes Isabella,09/06/2024,10:09:00,17:43:00,357.14
10004,Reyes Isabella,09/09/2024,10:40:00,18:25:00,357.14
10004,Reyes Isabella,09/10/2024,08:13:00,18:42:00,357.14
10004,Reyes Isabella,09/11/2024,08:19:00,17:38:00,357.14
10004,Reyes Isabella,09/12/2024,09:32:00,19:39:00,357.14
10004,Reyes Isabella,09/13/2024,10:47:00,19:42:00,357.14
10004,Reyes Isabella,09/16/2024,09:59:00,17:12:00,357.14
10004,Reyes Isabella,09/17/2024,09:03:00,20:00:00,357.14
10004,Reyes Isabella,09/18/2024,08:06:00,16:14:00,357.14
10004,Reyes Isabella,09/19/2024,09:14:00,19:03:00,357.14
10004,Reyes Isabella,09/20/2024,09:46:00,17:26:00,357.14
10004,Reyes Isabella,09/23/2024,09:12:00,17:16:00,357.14
10004,Reyes Isabella,09/24/2024,09:24:00,19:41:00,357.14
10004,Reyes Isabella,09/25/2024,10:38:00,20:21:00,357.14
10004,Reyes Isabella,09/26/2024,09:40:00,19:04:00,357.14
10004,Reyes Isabella,09/27/2024,09:29:00,17:14:00,357.14
10004,Reyes Isabella,09/30/2024,09:37:00,19:11:00,357.14
10004,Reyes Isabella,10/01/2024,08:58:00,19:05:00,357.14
10004,Reyes Isabella,10/02/2024,09:00:00,18:10:00,357.14
10004,Reyes Isabella,10/03/2024,10:24:00,19:30:00,357.14
10004,Reyes Isabella,10/04/2024,10:09:00,19:05:00,357.14
10004,Reyes Isabella,10/07/2024,08:39:00,16:55:00,357.14
10004,Reyes Isabella,10/08/2024,10:24:00,17:29:00,357.14
10004,Reyes Isabella,10/09/2024,09:04:00,19:45:00,357.14
10004,Reyes Isabella,10/10/2024,08:21:00,15:27:00,357.14
10004,Reyes Isabella,10/11/2024,09:47:00,19:44:00,357.14
10004,Reyes Isabella,10/14/2024,10:01:00,20:59:00,357.14
10004,Reyes Isabella,10/15/2024,08:32:00,15:32:00,357.14
10004,Reyes Isabella,10/16/2024,10:06:00,20:24:00,357.14
10004,Reyes Isabella,10/17/2024,08:03:00,18:33:00,357.14
10004,Reyes Isabella,10/18/2024,09:01:00,16:31:00,357.14
10004,Reyes Isabella,10/21/2024,09:18:00,16:37:00,357.14
10004,Reyes Isabella,10/22/2024,08:27:00,15:31:00,357.14
10004,Reyes Isabella,10/23/2024,09:03:00,16:45:00,357.14
10004,Reyes Isabella,10/24/2024,10:25:00,18:53:00,357.14
10004,Reyes Isabella,10/25/2024,10:59:00,21:39:00,357.14
10004,Reyes Isabella,10/28/2024,10:42:00,19:44:00,357.14
10004,Reyes Isabella,10/29/2024,09:50:00,19:28:00,357.14
10004,Reyes Isabella,10/30/2024,08:19:00,18:26:00,357.14
10004,Reyes Isabella,10/31/2024,08:51:00,16:06:00,357.14
10004,Reyes Isabella,11/01/2024,08:08:00,15:29:00,357.14
10004,Reyes Isabella,11/04/2024,08:52:00,16:22:00,357.14
10004,Reyes Isabella,11/05/2024,08:18:00,15:33:00,357.14
10004,Reyes Isabella,11/06/2024,10:12:00,20:49:00,357.14
10004,Reyes Isabella,11/07/2024,08:50:00,19:46:00,357.14
10004,Reyes Isabella,11/08/2024,09:56:00,17:57:00,357.14
10004,Reyes Isabella,11/11/2024,10:29:00,18:25:00,357.14
10004,Reyes Isabella,11/12/2024,09:50:00,17:57:00,357.14
10004,Reyes Isabella,11/13/2024,08:24:00,18:06:00,357.14
10004,Reyes Isabella,11/14/2024,08:17:00,18:53:00,357.14
10004,Reyes Isabella,11/15/2024,10:28:00,21:00:00,357.14
10004,Reyes Isabella,11/18/2024,08:23:00,15:51:00,357.14
10004,Reyes Isabella,11/19/2024,08:21:00,15:29:00,357.14
10004,Reyes Isabella,11/20/2024,09:44:00,19:47:00,357.14
10004,Reyes Isabella,11/21/2024,09:24:00,17:45:00,357.14
10004,Reyes Isabella,11/22/2024,10:19:00,18:21:00,357.14
10004,Reyes Isabella,11/25/2024,09:39:00,20:04:00,357.14
10004,Reyes Isabella,11/26/2024,09:23:00,20:05:00,357.14
10004,Reyes Isabella,11/27/2024,08:31:00,18:06:00,357.14
10004,Reyes Isabella,11/28/2024,08:55:00,16:29:00,357.14
10004,Reyes Isabella,11/29/2024,09:54:00,17:53:00,357.14
10004,Reyes Isabella,12/02/2024,09:20:00,16:52:00,357.14
10004,Reyes Isabella,12/03/2024,08:43:00,16:03:00,357.14
10004,Reyes Isabella,12/04/2024,10:35:00,18:18:00,357.14
10004,Reyes Isabella,12/05/2024,08:47:00,15:50:00,357.14
10004,Reyes Isabella,12/06/2024,10:18:00,19:46:00,357.14
10004,Reyes Isabella,12/09/2024,10:11:00,20:09:00,357.14
10004,Reyes Isabella,12/10/2024,08:55:00,18:30:00,357.14
10004,Reyes Isabella,12/11/2024,10:01:00,20:21:00,357.14
10004,Reyes Isabella,12/12/2024,10:01:00,19:09:00,357.14
10004,Reyes Isabella,12/13/2024,09:11:00,19:15:00,357.14
10004,Reyes Isabella,12/16/2024,10:57:00,21:02:00,357.14
10004,Reyes Isabella,12/17/2024,10:12:00,20:16:00,357.14
10004,Reyes Isabella,12/18/2024,09:59:00,20:51:00,357.14
10004,Reyes Isabella,12/19/2024,08:32:00,17:41:00,357.14
10004,Reyes Isabella,12/20/2024,09:44:00,20:11:00,357.14
10004,Reyes Isabella,12/23/2024,10:47:00,21:44:00,357.14
10004,Reyes Isabella,12/24/2024,09:43:00,18:23:00,357.14
10004,Reyes Isabella,12/25/2024,10:54:00,17:58:00,357.14
10004,Reyes Isabella,12/26/2024,08:42:00,19:12:00,357.14
10004,Reyes Isabella,12/27/2024,08:11:00,18:38:00,357.14
10004,Reyes Isabella,12/30/2024,09:21:00,19:38:00,357.14
10004,Reyes Isabella,12/31/2024,10:44:00,18:29:00,357.14
10005,Hernandez Eduard,06/03/2024,09:48:00,17:13:00,357.14
10005,Hernandez Eduard,06/04/2024,09:50:00,20:20:00,357.14
10005,Hernandez Eduard,06/05/2024,09:10:00,17:17:00,357.14
10005,Hernandez Eduard,06/06/2024,10:47:00,19:28:00,357.14
10005,Hernandez Eduard,06/07/2024,08:14:00,16:58:00,357.14
10005,Hernandez Eduard,06/10/2024,08:05:00,18:04:00,357.14
10005,Hernandez Eduard,06/11/2024,08:48:00,16:10:00,357.14
10005,Hernandez Eduard,06/12/2024,10:10:00,18:34:00,357.14
10005,Hernandez Eduard,06/13/2024,09:56:00,18:07:00,357.14
10005,Hernandez Eduard,06/14/2024,08:50:00,16:13:00,357.14
10005,Hernandez Eduard,06/17/2024,09:36:00,18:09:00,357.14
10005,Hernandez Eduard,06/18/2024,10:24:00,17:43:00,357.14
10005,Hernandez Eduard,06/19/2024,10:35:00,18:43:00,357.14
10005,Hernandez Eduard,06/20/2024,09:28:00,17:07:00,357.14
10005,Hernandez Eduard,06/21/2024,08:49:00,19:40:00,357.14
10005,Hernandez Eduard,06/24/2024,09:40:00,19:56:00,357.14
10005,Hernandez Eduard,06/25/2024,10:13:00,20:03:00,357.14
10005,Hernandez Eduard,06/26/2024,10:27:00,19:34:00,357.14
10005,Hernandez Eduard,06/27/2024,10:35:00,18:14:00,357.14
10005,Hernandez Eduard,06/28/2024,09:24:00,18:18:00,357.14
10005,Hernandez Eduard,07/01/2024,10:58:00,19:03:00,357.14
10005,Hernandez Eduard,07/02/2024,08:50:00,19:49:00,357.14
10005,Hernandez Eduard,07/03/2024,09:55:00,17:55:00,357.14
10005,Hernandez Eduard,07/04/2024,09:17:00,16:45:00,357.14
10005,Hernandez Eduard,07/05/2024,09:21:00,18:42:00,357.14
10005,Hernandez Eduard,07/08/2024,10:49:00,18:26:00,357.14
10005,Hernandez Eduard,07/09/2024,08:11:00,16:49:00,357.14
10005,Hernandez Eduard,07/10/2024,09:40:00,16:47:00,357.14
10005,Hernandez Eduard,07/11/2024,09:37:00,17:14:00,357.14
10005,Hernandez Eduard,07/12/2024,08:02:00,18:57:00,357.14
10005,Hernandez Eduard,07/15/2024,09:55:00,18:36:00,357.14
10005,Hernandez Eduard,07/16/2024,09:37:00,19:59:00,357.14
10005,Hernandez Eduard,07/17/2024,09:48:00,20:34:00,357.14
10005,Hernandez Eduard,07/18/2024,08:07:00,16:09:00,357.14
10005,Hernandez Eduard,07/19/2024,10:46:00,19:26:00,357.14
10005,Hernandez Eduard,07/22/2024,10:27:00,18:53:00,357.14
10005,Hernandez Eduard,07/23/2024,10:45:00,19:43:00,357.14
10005,Hernandez Eduard,07/24/2024,08:35:00,15:46:00,357.14
10005,Hernandez Eduard,07/25/2024,09:10:00,16:31:00,357.14
10005,Hernandez Eduard,07/26/2024,09:21:00,17:53:00,357.14
10005,Hernandez Eduard,07/29/2024,08:44:00,16:22:00,357.14
10005,Hernandez Eduard,07/30/2024,08:44:00,17:17:00,357.14
10005,Hernandez Eduard,07/31/2024,09:48:00,18:11:00,357.14
10005,Hernandez Eduard,08/01/2024,09:40:00,17:06:00,357.14
10005,Hernandez Eduard,08/02/2024,10:13:00,18:10:00,357.14
10005,Hernandez Eduard,08/05/2024,08:19:00,17:16:00,357.14
10005,Hernandez Eduard,08/06/2024,08:16:00,15:26:00,357.14
10005,Hernandez Eduard,08/07/2024,10:38:00,19:48:00,357.14
10005,Hernandez Eduard,08/08/2024,10:15:00,18:52:00,357.14
10005,Hernandez Eduard,08/09/2024,10:26:00,18:08:00,357.14
10005,Hernandez Eduard,08/12/2024,10:02:00,18:49:00,357.14
10005,Hernandez Eduard,08/13/2024,10:21:00,21:01:00,357.14
10005,Hernandez Eduard,08/14/2024,10:33:00,20:34:00,357.14
10005,Hernandez Eduard,08/15/2024,10:06:00,19:26:00,357.14
10005,Hernandez Eduard,08/16/2024,10:44:00,19:27:00,357.14
10005,Hernandez Eduard,08/19/2024,10:17:00,18:25:00,357.14
10005,Hernandez Eduard,08/20/2024,08:01:00,17:37:00,357.14
10005,Hernandez Eduard,08/21/2024,08:06:00,17:13:00,357.14
10005,Hernandez Eduard,08/22/2024,08:08:00,16:08:00,357.14
10005,Hernandez Eduard,08/23/2024,09:24:00,16:57:00,357.14
10005,Hernandez Eduard,08/26/2024,10:36:00,21:04:00,357.14
10005,Hernandez Eduard,08/27/2024,10:47:00,19:07:00,357.14
10005,Hernandez Eduard,08/28/2024,08:02:00,18:33:00,357.14
10005,Hernandez Eduard,08/29/2024,08:12:00,17:38:00,357.14
10005,Hernandez Eduard,08/30/2024,09:03:00,16:20:00,357.14
10005,Hernandez Eduard,09/02/2024,09:10:00,16:35:00,357.14
10005,Hernandez Eduard,09/03/2024,10:09:00,17:18:00,357.14
10005,Hernandez Eduard,09/04/2024,09:25:00,18:33:00,357.14
10005,Hernandez Eduard,09/05/2024,09:39:00,20:33:00,357.14
10005,Hernandez Eduard,09/06/2024,10:27:00,20:02:00,357.14
10005,Hernandez Eduard,09/09/2024,08:22:00,17:25:00,357.14
10005,Hernandez Eduard,09/10/2024,10:26:00,20:46:00,357.14
10005,Hernandez Eduard,09/11/2024,09:10:00,16:51:00,357.14
10005,Hernandez Eduard,09/12/2024,08:14:00,17:43:00,357.14
10005,Hernandez Eduard,09/13/2024,08:43:00,18:20:00,357.14
10005,Hernandez Eduard,09/16/2024,10:45:00,21:21:00,357.14
10005,Hernandez Eduard,09/17/2024,09:04:00,17:01:00,357.14
10005,Hernandez Eduard,09/18/2024,08:20:00,17:59:00,357.14
10005,Hernandez Eduard,09/19/2024,10:19:00,18:16:00,357.14
10005,Hernandez Eduard,09/20/2024,09:13:00,17:45:00,357.14
10005,Hernandez Eduard,09/23/2024,08:52:00,17:10:00,357.14
10005,Hernandez Eduard,09/24/2024,10:58:00,21:53:00,357.14
10005,Hernandez Eduard,09/25/2024,10:45:00,21:00:00,357.14
10005,Hernandez Eduard,09/26/2024,10:40:00,19:22:00,357.14
10005,Hernandez Eduard,09/27/2024,09:05:00,19:23:00,357.14
10005,Hernandez Eduard,09/30/2024,08:56:00,18:04:00,357.14
10005,Hernandez Eduard,10/01/2024,09:30:00,19:19:00,357.14
10005,Hernandez Eduard,10/02/2024,10:23:00,20:09:00,357.14
10005,Hernandez Eduard,10/03/2024,09:21:00,18:55:00,357.14
10005,Hernandez Eduard,10/04/2024,08:22:00,17:12:00,357.14
10005,Hernandez Eduard,10/07/2024,09:53:00,17:55:00,357.14
10005,Hernandez Eduard,10/08/2024,09:47:00,17:36:00,357.14
10005,Hernandez Eduard,10/09/2024,08:26:00,19:05:00,357.14
10005,Hernandez Eduard,10/10/2024,10:35:00,20:41:00,357.14
10005,Hernandez Eduard,10/11/2024,08:44:00,16:25:00,357.14
10005,Hernandez Eduard,10/14/2024,10:51:00,21:28:00,357.14
10005,Hernandez Eduard,10/15/2024,10:57:00,20:56:00,357.14
10005,Hernandez Eduard,10/16/2024,08:12:00,18:36:00,357.14
10005,Hernandez Eduard,10/17/2024,09:59:00,17:07:00,357.14
10005,Hernandez Eduard,10/18/2024,09:51:00,19:45:00,357.14
10005,Hernandez Eduard,10/21/2024,10:43:00,20:39:00,357.14
10005,Hernandez Eduard,10/22/2024,10:35:00,18:26:00,357.14
10005,Hernandez Eduard,10/23/2024,08:26:00,17:54:00,357.14
10005,Hernandez Eduard,10/24/2024,10:05:00,18:31:00,357.14
10005,Hernandez Eduard,10/25/2024,08:30:00,16:59:00,357.14
10005,Hernandez Eduard,10/28/2024,09:37:00,20:05:00,357.14
10005,Hernandez Eduard,10/29/2024,10:22:00,18:23:00,357.14
10005,Hernandez Eduard,10/30/2024,09:53:00,18:11:00,357.14
10005,Hernandez Eduard,10/31/2024,09:07:00,18:56:00,357.14
10005,Hernandez Eduard,11/01/2024,08:52:00,17:29:00,357.14
10005,Hernandez Eduard,11/04/2024,10:51:00,18:10:00,357.14
10005,Hernandez Eduard,11/05/2024,10:06:00,21:04:00,357.14
10005,Hernandez Eduard,11/06/2024,08:43:00,15:45:00,357.14
10005,Hernandez Eduard,11/07/2024,08:09:00,16:14:00,357.14
10005,Hernandez Eduard,11/08/2024,08:22:00,17:05:00,357.14
10005,Hernandez Eduard,11/11/2024,10:56:00,18:58:00,357.14
10005,Hernandez Eduard,11/12/2024,09:43:00,18:47:00,357.14
10005,Hernandez Eduard,11/13/2024,10:38:00,21:29:00,357.14
10005,Hernandez Eduard,11/14/2024,09:47:00,17:26:00,357.14
10005,Hernandez Eduard,11/15/2024,09:55:00,18:31:00,357.14
10005,Hernandez Eduard,11/18/2024,08:58:00,18:25:00,357.14
10005,Hernandez Eduard,11/19/2024,09:45:00,18:03:00,357.14
10005,Hernandez Eduard,11/20/2024,09:29:00,16:35:00,357.14
10005,Hernandez Eduard,11/21/2024,10:51:00,21:16:00,357.14
10005,Hernandez Eduard,11/22/2024,10:34:00,20:03:00,357.14
10005,Hernandez Eduard,11/25/2024,10:01:00,19:45:00,357.14
10005,Hernandez Eduard,11/26/2024,10:00:00,20:57:00,357.14
10005,Hernandez Eduard,11/27/2024,10:59:00,20:43:00,357.14
10005,Hernandez Eduard,11/28/2024,10:06:00,19:24:00,357.14
10005,Hernandez Eduard,11/29/2024,10:23:00,18:22:00,357.14
10005,Hernandez Eduard,12/02/2024,10:08:00,17:31:00,357.14
10005,Hernandez Eduard,12/03/2024,08:15:00,15:19:00,357.14
10005,Hernandez Eduard,12/04/2024,08:58:00,19:48:00,357.14
10005,Hernandez Eduard,12/05/2024,08:02:00,18:21:00,357.14
10005,Hernandez Eduard,12/06/2024,09:40:00,18:19:00,357.14
10005,Hernandez Eduard,12/09/2024,09:06:00,19:21:00,357.14
10005,Hernandez Eduard,12/10/2024,09:06:00,17:32:00,357.14
10005,Hernandez Eduard,12/11/2024,10:03:00,17:36:00,357.14
10005,Hernandez Eduard,12/12/2024,08:16:00,17:58:00,357.14
10005,Hernandez Eduard,12/13/2024,09:06:00,17:13:00,357.14
10005,Hernandez Eduard,12/16/2024,10:11:00,17:48:00,357.14
10005,Hernandez Eduard,12/17/2024,10:12:00,18:19:00,357.14
10005,Hernandez Eduard,12/18/2024,10:54:00,19:27:00,357.14
10005,Hernandez Eduard,12/19/2024,09:08:00,19:12:00,357.14
10005,Hernandez Eduard,12/20/2024,09:27:00,16:50:00,357.14
10005,Hernandez Eduard,12/23/2024,09:36:00,17:23:00,357.14
10005,Hernandez Eduard,12/24/2024,08:36:00,18:38:00,357.14
10005,Hernandez Eduard,12/25/2024,09:11:00,18:33:00,357.14
10005,Hernandez Eduard,12/26/2024,09:32:00,19:29:00,357.14
